id,gridcode,gridname,countycode,countyname,citycode,cityname
1721,B4WG0082,塘沽中网格,B4,滨海分公司,0022,天津市
1722,B4WG0068,塘沽南网格,B4,滨海分公司,0022,天津市
1723,B4WG0068,塘沽南网格,B4,滨海分公司,0022,天津市
1724,B4WG0082,塘沽中网格,B4,滨海分公司,0022,天津市
1725,B4WG0068,塘沽南网格,B4,滨海分公司,0022,天津市
1726,B4WG0067,塘沽北网格,B4,滨海分公司,0022,天津市
1727,B4WG0067,塘沽北网格,B4,滨海分公司,0022,天津市
1728,B4WG0082,塘沽中网格,B4,滨海分公司,0022,天津市
1729,B4WG0067,塘沽北网格,B4,滨海分公司,0022,天津市
1730,B4WG0082,塘沽中网格,B4,滨海分公司,0022,天津市
1731,B4WG0082,塘沽中网格,B4,滨海分公司,0022,天津市
1732,B4WG0067,塘沽北网格,B4,滨海分公司,0022,天津市
1733,,,,,,
1734,B4WG0082,塘沽中网格,B4,滨海分公司,0022,天津市
1735,,,,,,
1736,BEWG0077,宁河西区网格,BE,宁河分公司,0022,天津市
1737,B4WG0082,塘沽中网格,B4,滨海分公司,0022,天津市
1738,B4WG0082,塘沽中网格,B4,滨海分公司,0022,天津市
1739,B4WG0067,塘沽北网格,B4,滨海分公司,0022,天津市
1740,B4WG0067,塘沽北网格,B4,滨海分公司,0022,天津市
1741,B4WG0067,塘沽北网格,B4,滨海分公司,0022,天津市
1742,B4WG0067,塘沽北网格,B4,滨海分公司,0022,天津市
1743,B4WG0082,塘沽中网格,B4,滨海分公司,0022,天津市
1744,B4WG0082,塘沽中网格,B4,滨海分公司,0022,天津市
1745,,,,,,
1746,B4WG0082,塘沽中网格,B4,滨海分公司,0022,天津市
1747,B4WG0082,塘沽中网格,B4,滨海分公司,0022,天津市
1748,B4WG0082,塘沽中网格,B4,滨海分公司,0022,天津市
1749,B4WG0068,塘沽南网格,B4,滨海分公司,0022,天津市
1750,B4WG0068,塘沽南网格,B4,滨海分公司,0022,天津市
1751,B4WG0068,塘沽南网格,B4,滨海分公司,0022,天津市
1752,B4WG0082,塘沽中网格,B4,滨海分公司,0022,天津市
1753,B4WG0067,塘沽北网格,B4,滨海分公司,0022,天津市
1754,B4WG0067,塘沽北网格,B4,滨海分公司,0022,天津市
1755,B4WG0067,塘沽北网格,B4,滨海分公司,0022,天津市
1756,B4WG0067,塘沽北网格,B4,滨海分公司,0022,天津市
1757,B4WG0067,塘沽北网格,B4,滨海分公司,0022,天津市
1758,B4WG0067,塘沽北网格,B4,滨海分公司,0022,天津市
1759,B4WG0067,塘沽北网格,B4,滨海分公司,0022,天津市
1760,B4WG0082,塘沽中网格,B4,滨海分公司,0022,天津市
1761,B4WG0068,塘沽南网格,B4,滨海分公司,0022,天津市
1762,B4WG0082,塘沽中网格,B4,滨海分公司,0022,天津市
1763,B4WG0082,塘沽中网格,B4,滨海分公司,0022,天津市
1764,B4WG0082,塘沽中网格,B4,滨海分公司,0022,天津市
1765,B4WG0082,塘沽中网格,B4,滨海分公司,0022,天津市
1766,B4WG0082,塘沽中网格,B4,滨海分公司,0022,天津市
1767,B4WG0082,塘沽中网格,B4,滨海分公司,0022,天津市
1768,B4WG0082,塘沽中网格,B4,滨海分公司,0022,天津市
1769,B4WG0082,塘沽中网格,B4,滨海分公司,0022,天津市
1770,B4WG0082,塘沽中网格,B4,滨海分公司,0022,天津市
1771,B4WG0082,塘沽中网格,B4,滨海分公司,0022,天津市
1772,B4WG0082,塘沽中网格,B4,滨海分公司,0022,天津市
1773,B4WG0082,塘沽中网格,B4,滨海分公司,0022,天津市
1774,BCWG0052,蓟州马伸桥网格,BC,蓟州分公司,0022,天津市
1775,B4WG0067,塘沽北网格,B4,滨海分公司,0022,天津市
1776,B4WG0067,塘沽北网格,B4,滨海分公司,0022,天津市
1777,B4WG0067,塘沽北网格,B4,滨海分公司,0022,天津市
1778,B4WG0068,塘沽南网格,B4,滨海分公司,0022,天津市
1779,BEWG0071,宁河城区网格,BE,宁河分公司,0022,天津市
1780,B4WG0082,塘沽中网格,B4,滨海分公司,0022,天津市
1781,B4WG0082,塘沽中网格,B4,滨海分公司,0022,天津市
1782,,,,,,
1783,,,,,,
1784,BCWG0052,蓟州马伸桥网格,BC,蓟州分公司,0022,天津市
1785,,,,,,
1786,B4WG0065,开保北网格,B4,滨海分公司,0022,天津市
1787,B4WG0065,开保北网格,B4,滨海分公司,0022,天津市
1788,B4WG0065,开保北网格,B4,滨海分公司,0022,天津市
1789,,,,,,
1790,B4WG0065,开保北网格,B4,滨海分公司,0022,天津市
1791,,,,,,
1792,B4WG0068,塘沽南网格,B4,滨海分公司,0022,天津市
1793,B4WG0068,塘沽南网格,B4,滨海分公司,0022,天津市
1794,B4WG0065,开保北网格,B4,滨海分公司,0022,天津市
1795,B4WG0065,开保北网格,B4,滨海分公司,0022,天津市
1796,B4WG0065,开保北网格,B4,滨海分公司,0022,天津市
1797,B4WG0067,塘沽北网格,B4,滨海分公司,0022,天津市
1798,B4WG0065,开保北网格,B4,滨海分公司,0022,天津市
1799,B4WG0065,开保北网格,B4,滨海分公司,0022,天津市
1800,B4WG0065,开保北网格,B4,滨海分公司,0022,天津市
1801,B4WG0065,开保北网格,B4,滨海分公司,0022,天津市
1802,B4WG0065,开保北网格,B4,滨海分公司,0022,天津市
1803,B4WG0065,开保北网格,B4,滨海分公司,0022,天津市
1804,B4WG0066,开保南网格,B4,滨海分公司,0022,天津市
1805,BEWG0076,宁河北区网格,BE,宁河分公司,0022,天津市
1806,B4WG0068,塘沽南网格,B4,滨海分公司,0022,天津市
1807,B4WG0066,开保南网格,B4,滨海分公司,0022,天津市
1808,B4WG0065,开保北网格,B4,滨海分公司,0022,天津市
1809,B4WG0068,塘沽南网格,B4,滨海分公司,0022,天津市
1810,B4WG0068,塘沽南网格,B4,滨海分公司,0022,天津市
1811,B4WG0068,塘沽南网格,B4,滨海分公司,0022,天津市
1812,,,,,,
1813,B4WG0066,开保南网格,B4,滨海分公司,0022,天津市
1814,BCWG0052,蓟州马伸桥网格,BC,蓟州分公司,0022,天津市
1815,B4WG0065,开保北网格,B4,滨海分公司,0022,天津市
1816,B4WG0065,开保北网格,B4,滨海分公司,0022,天津市
1817,B4WG0068,塘沽南网格,B4,滨海分公司,0022,天津市
1818,B4WG0068,塘沽南网格,B4,滨海分公司,0022,天津市
1819,B4WG0068,塘沽南网格,B4,滨海分公司,0022,天津市
1820,B4WG0065,开保北网格,B4,滨海分公司,0022,天津市
1821,B4WG0065,开保北网格,B4,滨海分公司,0022,天津市
1822,B4WG0065,开保北网格,B4,滨海分公司,0022,天津市
1823,B4WG0068,塘沽南网格,B4,滨海分公司,0022,天津市
1824,BEWG0076,宁河北区网格,BE,宁河分公司,0022,天津市
1825,B4WG0066,开保南网格,B4,滨海分公司,0022,天津市
1826,B4WG0066,开保南网格,B4,滨海分公司,0022,天津市
1827,B4WG0066,开保南网格,B4,滨海分公司,0022,天津市
1828,B4WG0066,开保南网格,B4,滨海分公司,0022,天津市
1829,BEWG0071,宁河城区网格,BE,宁河分公司,0022,天津市
1830,BEWG0071,宁河城区网格,BE,宁河分公司,0022,天津市
1831,B4WG0066,开保南网格,B4,滨海分公司,0022,天津市
1832,,,,,,
1833,B4WG0066,开保南网格,B4,滨海分公司,0022,天津市
1834,B4WG0066,开保南网格,B4,滨海分公司,0022,天津市
1835,B4WG0066,开保南网格,B4,滨海分公司,0022,天津市
1836,B4WG0068,塘沽南网格,B4,滨海分公司,0022,天津市
1837,BEWG0071,宁河城区网格,BE,宁河分公司,0022,天津市
1838,B4WG0064,汉沽河西网格,B4,滨海分公司,0022,天津市
1839,BEWG0071,宁河城区网格,BE,宁河分公司,0022,天津市
1840,B4WG0064,汉沽河西网格,B4,滨海分公司,0022,天津市
1841,B4WG0064,汉沽河西网格,B4,滨海分公司,0022,天津市
1842,BEWG0076,宁河北区网格,BE,宁河分公司,0022,天津市
1843,BEWG0076,宁河北区网格,BE,宁河分公司,0022,天津市
1844,,,,,,
1845,BEWG0076,宁河北区网格,BE,宁河分公司,0022,天津市
1846,B4WG0064,汉沽河西网格,B4,滨海分公司,0022,天津市
1847,B4WG0064,汉沽河西网格,B4,滨海分公司,0022,天津市
1848,B4WG0064,汉沽河西网格,B4,滨海分公司,0022,天津市
1849,B4WG0064,汉沽河西网格,B4,滨海分公司,0022,天津市
1850,B4WG0064,汉沽河西网格,B4,滨海分公司,0022,天津市
1851,,,,,,
1852,BEWG0071,宁河城区网格,BE,宁河分公司,0022,天津市
1853,BEWG0071,宁河城区网格,BE,宁河分公司,0022,天津市
1854,BEWG0071,宁河城区网格,BE,宁河分公司,0022,天津市
1855,BEWG0071,宁河城区网格,BE,宁河分公司,0022,天津市
1856,BEWG0071,宁河城区网格,BE,宁河分公司,0022,天津市
1857,BEWG0071,宁河城区网格,BE,宁河分公司,0022,天津市
1858,BEWG0071,宁河城区网格,BE,宁河分公司,0022,天津市
1859,BEWG0071,宁河城区网格,BE,宁河分公司,0022,天津市
1860,BEWG0071,宁河城区网格,BE,宁河分公司,0022,天津市
1861,BEWG0071,宁河城区网格,BE,宁河分公司,0022,天津市
1862,BEWG0071,宁河城区网格,BE,宁河分公司,0022,天津市
1863,BEWG0071,宁河城区网格,BE,宁河分公司,0022,天津市
1864,BEWG0071,宁河城区网格,BE,宁河分公司,0022,天津市
1865,BEWG0071,宁河城区网格,BE,宁河分公司,0022,天津市
1866,BEWG0071,宁河城区网格,BE,宁河分公司,0022,天津市
1867,BEWG0071,宁河城区网格,BE,宁河分公司,0022,天津市
1868,BEWG0071,宁河城区网格,BE,宁河分公司,0022,天津市
1869,BEWG0071,宁河城区网格,BE,宁河分公司,0022,天津市
1870,B4WG0064,汉沽河西网格,B4,滨海分公司,0022,天津市
1871,BEWG0076,宁河北区网格,BE,宁河分公司,0022,天津市
1872,,,,,,
1873,,,,,,
1874,,,,,,
1875,,,,,,
1876,,,,,,
1877,,,,,,
1878,,,,,,
1879,,,,,,
1880,,,,,,
1881,,,,,,
1882,,,,,,
1883,,,,,,
1884,B4WG0082,塘沽中网格,B4,滨海分公司,0022,天津市
